0	1	1
0	2	2
0	2	3
0	3	4
0	4	5
0	5	6
0	6	7
0	8	8
0	9	9
0	10	10
0	11	11
0	12	12
0	12	13
0	13	14
0	14	15
0	15	16
0	16	17
0	17	18
0	17	19
0	19	20
0	20	21
0	20	22
0	21	23
0	22	24
0	23	25
0	24	26
0	25	27
0	26	28
0	27	29
0	28	30
0	30	31
0	31	32
0	31	33
0	32	34
0	33	35
0	34	36
0	35	37
0	35	38
0	36	39
0	37	40
0	38	41
0	38	42
0	41	43
0	42	44
0	42	45
0	43	46
0	44	47
0	45	48
0	46	49
0	47	50
0	48	51
0	49	52
0	49	53
0	50	54
0	51	55
0	53	56
0	53	57
0	54	58
0	55	59
0	56	60
0	56	61
0	57	62
0	59	63
0	59	64
0	60	65
0	61	66
0	62	67
0	64	68
0	64	69
0	65	70
0	66	71
0	67	72
0	68	73
0	69	74
0	69	75
0	70	76
0	71	77
0	72	78
0	74	79
0	75	80
0	76	81
0	77	82
0	78	83
0	79	84
0	80	85
0	81	86
0	82	87
0	83	88
0	83	89
0	85	90
0	86	91
0	87	92
0	88	93
0	89	94
0	90	95
0	91	96
0	92	97
0	93	98
0	94	99
0	95	100
